Unnamed: 0,id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
13842,1008190037,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,52,Unknown,59.9783330246,15.9364526977,75.9147857223,205.0652410297,6.1169498546,New York City Benchmarking and Audit Ordinances
13843,1008190037,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,58,Unknown,61.3522692183,13.1988487987,74.551118017,206.5049165841,6.3944305518,New York City Benchmarking and Audit Ordinances
13844,1008190037,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,55,Unknown,63.3424265537,19.013980226,82.3564067797,218.8598986158,6.7568470302,New York City Benchmarking and Audit Ordinances
13845,1008190037,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,41,Unknown,75.9076977401,25.6539533898,101.5616511299,265.2868219633,8.0924158840,New York City Benchmarking and Audit Ordinances
13846,1008190037,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,48,Unknown,58.4309576227,19.8789555652,78.3099131879,204.3461102787,6.0038735674,New York City Benchmarking and Audit Ordinances
13847,1008190037,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,48,Unknown,57.0531311121,22.0058050731,79.0589361853,202.2529270189,5.8510324611,New York City Benchmarking and Audit Ordinances
13848,1008190037,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,24,Unknown,59.4026407128,29.57947065345,94.4423788987,223.3160169334,6.5812969322,New York City Benchmarking and Audit Ordinances
13849,1008190037,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,17,Unknown,54.3317029372,30.4584204743,84.7901234114,202.5828887207,5.9350291373,New York City Benchmarking and Audit Ordinances
13850,1008190037,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,70800.0,1906,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,41.0676455072,16.5069872418,57.5746327491,146.2847434967,4.1400612749,New York City Benchmarking and Audit Ordinances
13851,1008190039,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,53,Unknown,87.1284791783,29.57947065345,98.6924733897,285.2635480673,8.0971311356,New York City Benchmarking and Audit Ordinances
13852,1008190039,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,46,Unknown,91.4408387041,18.6379835959,110.0788223,305.9489057881,9.4182817709,New York City Benchmarking and Audit Ordinances
13853,1008190039,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,48,Unknown,93.810583321,29.57947065345,105.6949142221,306.568604021,9.5873759715,New York City Benchmarking and Audit Ordinances
13854,1008190039,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,47,Unknown,93.7845854908,20.3773894035,114.1619748943,315.0650929485,10.0210419150,New York City Benchmarking and Audit Ordinances
13855,1008190039,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,41,Unknown,97.5480088764,22.076737472,119.6247463484,328.8599969142,10.1487970381,New York City Benchmarking and Audit Ordinances
13856,1008190039,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,40,Unknown,79.5978483582,19.0818332836,98.6796816418,269.9731687926,7.7540310396,New York City Benchmarking and Audit Ordinances
13857,1008190039,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,43,Unknown,75.0201739139,22.519927276,97.5401011899,259.2092697295,7.3529267527,New York City Benchmarking and Audit Ordinances
13858,1008190039,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,31,Unknown,71.3311731016,23.1549153018,94.4860884034,248.292544606,6.8979758574,New York City Benchmarking and Audit Ordinances
13859,1008190039,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,13,Unknown,70.4631856267,23.7162716613,94.179457288,246.1564881121,6.8588162485,New York City Benchmarking and Audit Ordinances
13860,1008190039,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,181154.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,50.4898003335,29.57947065345,62.245427795,170.8813818818,4.6364331159,New York City Benchmarking and Audit Ordinances
13861,1008190050,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,57077.0,1910,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,77,Unknown,37.7766885085,34.3924663496,72.191624297,153.3778870631,5.6864551064,New York City Benchmarking and Audit Ordinances
13870,1008190056,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,44.3634305556,26.4542453333,70.8176758889,166.0457482822,5.6561496499,New York City Benchmarking and Audit Ordinances
13871,1008190056,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,44.2671510556,26.3535292222,70.6206802778,165.6674201422,5.8449399717,New York City Benchmarking and Audit Ordinances
13872,1008190056,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,41.1610067321,32.8117452511,73.9727519833,162.3892038509,6.2023308077,New York City Benchmarking and Audit Ordinances
13873,1008190056,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,63,Unknown,42.2450664003,36.2324733729,78.4775397732,169.3022333591,6.4407892878,New York City Benchmarking and Audit Ordinances
13874,1008190056,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,66,Unknown,42.027324608,30.6447772485,72.6721018565,162.9928134517,5.9075317459,New York City Benchmarking and Audit Ordinances
13875,1008190056,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,36.0715004833,22.5061438078,58.5776442911,136.0680953034,4.7090574163,New York City Benchmarking and Audit Ordinances
13876,1008190056,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,89,Unknown,26.1305549361,29.57947065345,38.9374788935,95.4972126545,2.8247473261,New York City Benchmarking and Audit Ordinances
13877,1008190056,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,96,Unknown,19.0735930076,32.941200204,52.0147932116,94.4793422581,3.2651598980,New York City Benchmarking and Audit Ordinances
13878,1008190056,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,99,Unknown,13.4678320845,30.7280171705,44.1958492551,74.5534107745,2.7021648645,New York City Benchmarking and Audit Ordinances
13879,1008190056,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,180000.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,7.9317464101,29.5003072404,37.4320536506,55.8810063303,2.1970449403,New York City Benchmarking and Audit Ordinances
13919,1008200001,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,48.2924682243,9.8359963151,58.1284645394,161.5734424636,4.9837403066,New York City Benchmarking and Audit Ordinances
13920,1008200001,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,57.0416214953,29.57947065345,57.0667483311,179.1370746729,5.1766813426,New York City Benchmarking and Audit Ordinances
13922,1008200001,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,66.0413580774,23.5449276368,89.5862857143,231.1515763899,7.4974803556,New York City Benchmarking and Audit Ordinances
13923,1008200033,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,49033.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,87,Unknown,29.6063829867,14.3853806033,43.99176359,107.5245929444,3.4808217537,New York City Benchmarking and Audit Ordinances
13924,1008200033,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,49033.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,26.6506982521,18.4703973198,45.1210955719,102.339352527,3.4879467632,New York City Benchmarking and Audit Ordinances
13925,1008200033,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,49033.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,30.0728819416,20.8921502881,50.9650322297,115.5341670486,3.9603093793,New York City Benchmarking and Audit Ordinances
13926,1008200033,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,49033.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,22.2404215283,29.57947065345,30.2512275663,78.2462699388,2.1927536593,New York City Benchmarking and Audit Ordinances
13927,1008200036,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,37796.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,23,Unknown,57.4934803132,20.3728806556,77.8663609688,201.9210528719,5.6506317318,New York City Benchmarking and Audit Ordinances
13928,1008200036,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,37796.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,56,Unknown,45.3061822025,13.0852575911,58.3914397936,156.0009325866,4.2951417955,New York City Benchmarking and Audit Ordinances
13930,1008200038,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,95,Unknown,57.9513476353,11.5590751892,69.5104228245,193.6418975161,5.6789356073,New York City Benchmarking and Audit Ordinances
13931,1008200038,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,94,Unknown,61.4155759234,12.1308188291,73.5463947526,205.097035417,6.3103455909,New York City Benchmarking and Audit Ordinances
13934,1008200038,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,95,Unknown,59.1120859117,12.5213727448,71.6334586565,198.258536235,6.1829886363,New York City Benchmarking and Audit Ordinances
13935,1008200038,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,96,Unknown,54.2707380044,12.9940791455,67.2648171499,183.5341372708,5.6816456979,New York City Benchmarking and Audit Ordinances
13936,1008200038,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,97,Unknown,52.986110957,12.3449811536,65.3310921107,178.8448359223,5.4164847950,New York City Benchmarking and Audit Ordinances
13937,1008200038,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,78,Unknown,48.4421546559,13.7012454568,62.1434001127,165.9526567191,5.0038805413,New York City Benchmarking and Audit Ordinances
13938,1008200038,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,69,Unknown,43.3338915949,13.9711375148,57.3050291097,150.1822826929,4.4936743986,New York City Benchmarking and Audit Ordinances
13939,1008200038,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,77,Unknown,39.6330415016,15.7673021646,55.4003436662,140.3785329712,4.3332765931,New York City Benchmarking and Audit Ordinances
13940,1008200038,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,140230.0,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,94,Unknown,30.9775865781,29.57947065345,38.575544412,104.9451655634,3.0327442398,New York City Benchmarking and Audit Ordinances
13961,1008207505,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,47.1769095149,13.8307167176,61.0076262324,162.105259357,5.4197113595,New York City Benchmarking and Audit Ordinances
13962,1008207505,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,64.2234247175,23.70035537,87.9237800875,225.6002546539,7.2241495560,New York City Benchmarking and Audit Ordinances
13963,1008207505,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,69,Unknown,63.6900399199,29.57947065345,68.3121272363,204.6556633538,5.5753888538,New York City Benchmarking and Audit Ordinances
13964,1008207505,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,53.87490375,29.8444886205,83.7193923706,199.3109887899,6.4953907696,New York City Benchmarking and Audit Ordinances
13965,1008207505,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,749000.0,1896,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,90,Unknown,40.6893117526,29.57947065345,49.7667872172,136.9334851632,3.9065310347,New York City Benchmarking and Audit Ordinances
13967,1008210021,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,51000.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,36,Unknown,68.5974969161,21.9526392055,90.5501361216,238.4464114824,6.9749745757,New York City Benchmarking and Audit Ordinances
13968,1008210021,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,51000.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,41,Unknown,61.998939726,24.9508513349,86.949791061,220.8750646414,6.4133042614,New York City Benchmarking and Audit Ordinances
13969,1008210021,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,51000.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,13,Unknown,69.8820025893,25.6791756164,95.5611782057,246.3926225277,6.9168832911,New York City Benchmarking and Audit Ordinances
13970,1008210021,2019,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,51000.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,19,Unknown,67.1028486663,31.1087299537,98.21157862,243.3671112636,6.9844058723,New York City Benchmarking and Audit Ordinances
13971,1008210021,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,51000.0,1920,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,32,Unknown,46.505708672699996,29.57947065345,120.7068472892,190.3246418799,7.2124700751,New York City Benchmarking and Audit Ordinances
13972,1008210032,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,50.6237578136,27.9660549687,78.5898127822,191.9819374218,6.2587978079,New York City Benchmarking and Audit Ordinances
13973,1008210032,2012,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,72,Unknown,55.4058569792,19.0869726094,74.4928295886,195.9551270016,6.3268373230,New York City Benchmarking and Audit Ordinances
13974,1008210032,2013,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,56.6892764522,29.57947065345,63.02677191,184.6586982906,5.4796562471,New York City Benchmarking and Audit Ordinances
13975,1008210032,2014,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,54.1250274088,36.4014691836,90.5264965925,208.1741287065,6.7316951414,New York City Benchmarking and Audit Ordinances
13976,1008210032,2015,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,51.8316584721,27.9646928644,79.7963513365,192.1143351101,5.9774059815,New York City Benchmarking and Audit Ordinances
13977,1008210032,2016,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,53.3912618061,26.2748534274,79.6661152335,195.2371581699,5.9171569075,New York City Benchmarking and Audit Ordinances
13978,1008210032,2017,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,82,Unknown,48.1436346682,14.4492684214,62.5929030896,166.3427447005,4.7188686239,New York City Benchmarking and Audit Ordinances
13979,1008210032,2018,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,56,Unknown,53.5340692519,13.9467854881,67.48085474,182.7411022134,4.9947135101,New York City Benchmarking and Audit Ordinances
13980,1008210032,2020,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,284180.0,1902,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,71,Unknown,48.1612268854,7.7046802236,55.865907109,159.3161666549,4.2362509198,New York City Benchmarking and Audit Ordinances
13981,1008210038,2010,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,45.6575718348,33.7773309003,79.434902735,177.5171262756,6.3096747907,New York City Benchmarking and Audit Ordinances
13982,1008210038,2011,10011,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81980.0,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,44.7135234339,33.0238139394,77.7373373733,173.7949950359,6.3935823068,New York City Benchmarking and Audit Ordinances
