YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,Electricity(kWh),NaturalGas(kBtu),GHGEmissionsIntensity
2001.0,3.0,1.0,59846.0,77.0,433313.0,629287.0,0.7
1993.0,6.0,1.0,82519.0,87.4,553456.0,406810.0,0.39
2018.0,9.0,2.0,255649.0,92.0,1202537.0,2446180.0,0.72
1977.0,3.0,1.0,24288.0,85.0,174328.0,608708.8,0.14
1980.0,3.0,1.0,27922.0,81.0,200686.0,418844.4,0.14
1984.0,4.0,1.0,45264.0,6.0,540388.0,871154.4,0.39
2004.0,6.0,1.0,41149.0,90.0,287609.0,541750.0,0.84
1967.0,4.0,1.0,42816.0,60.0,407367.0,948370.0,0.19
1979.0,3.0,1.0,64618.0,95.0,450915.0,1165125.0,0.14
2007.0,1.0,1.0,35289.0,52.0,178968.0,210407.0,0.42
1961.0,3.0,1.0,29392.0,77.0,188793.0,136660.0,0.43
2002.0,6.0,1.0,98222.0,89.0,350008.0,811205.0,0.83
1986.0,3.0,1.0,23346.0,53.0,269358.0,1181404.8,0.23
1907.0,3.0,1.0,20457.0,50.0,77332.0,1362190.0,3.6
1962.0,4.0,2.0,71403.0,84.0,424844.0,1667164.0,1.59
1965.0,3.0,1.0,49744.0,95.0,61462.0,1473270.0,1.59
1963.0,11.0,1.0,169020.0,86.0,1472990.0,1252370.0,1.91
2003.0,11.0,1.0,286408.0,97.0,1582370.0,0.0,0.16
1914.0,6.0,1.0,36880.0,88.0,131904.0,176431.0,4.15
2016.0,7.0,1.0,180257.0,60.0,1658322.0,5324017.0,2.51
2021.0,44.0,1.0,632270.0,78.0,3224757.0,6898350.0,0.87
1926.0,7.0,1.0,54572.0,40.0,163867.0,5554800.0,5.45
2001.0,7.0,1.0,109284.0,100.0,506384.0,1189792.6,0.09
2010.0,31.0,1.0,480789.0,86.0,3477145.0,8033336.0,1.03
1999.0,3.0,1.0,95501.0,71.0,561386.0,924554.0,0.63
1925.0,3.0,1.0,51360.0,66.0,245013.0,1313770.0,1.45
1920.0,4.0,1.0,24900.0,75.0,102492.0,1440070.0,3.15
2001.0,7.0,1.0,139200.0,81.0,1142837.0,1960296.6,0.24
1977.0,3.0,1.0,22202.0,90.0,150448.0,656180.4,0.13
2017.0,12.0,2.0,1261155.0,93.0,9071950.0,1449280.0,0.32
1995.0,5.0,1.0,32927.0,91.0,183510.0,480752.0,0.9
1987.0,5.0,1.0,42331.0,81.6,351001.0,395412.0,0.16
1946.0,3.0,1.0,22667.0,1.0,539467.0,109052.0,9.29
1922.0,3.0,1.0,27600.0,83.0,245160.0,325511.2,0.18
1909.0,6.0,1.0,51976.0,37.0,510422.0,2176478.0,2.41
1970.0,4.0,1.0,25557.0,58.2,297507.0,592380.2,0.23
2016.0,6.0,4.6,112302.0,78.0,830618.0,944060.0,0.81
1978.0,1.0,1.0,105100.0,89.4,648285.0,869968.0,0.56
1999.0,5.0,1.0,141718.0,61.8,4329919.0,4716603.0,2.37
1930.0,4.0,1.0,36837.0,89.0,158708.0,841147.0,1.3
1926.0,3.0,1.0,24367.0,53.0,193290.0,487288.4,0.16
2018.0,7.0,1.0,175415.0,81.0,1397805.0,3020165.6,0.18
2008.0,5.0,1.0,436497.0,45.2,8703204.0,17412550.0,3.87
1987.0,4.0,1.0,30347.0,83.0,186526.0,356007.2,0.16
1954.0,1.0,1.0,22583.0,95.0,217968.0,1237654.0,3.1
1988.0,4.0,1.0,196749.0,85.6,2952065.0,7006710.0,3.97
1992.0,4.0,1.0,35655.0,66.0,231277.0,470460.0,0.83
1929.0,2.0,1.0,228385.0,94.0,3523457.0,1530179.0,1.18
1998.0,6.0,1.0,69452.0,91.0,628788.0,1005757.0,2.52
1925.0,6.0,1.0,94033.0,70.0,943887.0,2074477.0,1.46
1983.0,5.0,1.0,66460.0,64.6,867442.0,2734740.0,2.44
1957.0,2.0,1.0,21183.0,100.0,71741.0,700404.8,0.07
1926.0,3.0,1.0,48560.0,67.8,955527.0,392685.6,0.39
1999.0,6.0,1.0,208125.0,73.0,442910.0,3174397.0,1.03
1999.0,4.0,1.0,28766.0,97.0,156930.0,276097.0,0.62
2013.0,6.0,1.0,227672.0,97.0,1437455.0,60800.0,0.14
1929.0,4.0,1.0,41137.0,81.0,93366.0,1440015.0,2.22
1910.0,3.0,1.0,27494.0,65.6,171310.0,465756.6,0.12
1989.0,3.0,1.0,34854.0,86.0,190518.0,370228.6,0.16
2001.0,4.0,1.0,94370.0,85.0,817152.0,0.0,0.17
1974.0,4.0,1.0,37361.0,58.0,283826.0,586937.8,0.17
1951.0,1.0,1.0,24000.0,78.4,122143.0,945312.0,2.19
2000.0,3.0,1.0,57132.0,73.0,584692.0,1797689.6,0.33
2010.0,6.0,1.0,78005.0,99.0,341611.0,620740.0,0.62
1953.0,10.0,10.0,879000.0,19.0,31212440.0,145026700.0,9.45
1968.0,5.0,1.0,44687.0,74.0,337317.0,1141625.6,0.15
2002.0,37.0,1.0,1052469.0,84.0,8814972.0,15193900.0,0.2
1960.0,7.0,1.0,45564.0,79.0,160779.0,2222621.0,2.66
2014.0,7.0,1.0,137068.0,98.0,533012.0,1229680.0,0.55
2002.0,6.0,1.0,135051.0,82.0,1021260.0,1661478.4,0.22
1991.0,6.0,1.0,280230.0,71.6,6860989.0,654530.0,5.76
1958.0,1.0,1.0,46797.0,87.0,126591.0,1680688.0,1.96
1908.0,4.0,1.0,76803.0,98.6,270162.0,3022569.0,2.16
2017.0,6.0,1.0,33114.0,100.0,183514.0,271449.0,0.54
2014.0,5.0,1.0,118344.0,98.0,672607.0,246860.0,0.26
1902.0,6.0,1.0,74211.0,97.0,397749.0,530861.8,0.12
1980.0,4.0,4.0,279916.0,77.8,2628427.0,2060800.0,0.58
1916.0,3.0,1.0,24000.0,91.0,109635.0,555874.0,1.32
2012.0,4.0,1.0,74964.0,100.0,271011.0,464697.0,0.4
1990.0,6.0,1.0,112676.0,93.0,696138.0,549640.0,0.55
1970.0,23.0,1.0,179745.0,15.0,1846867.0,1896652.0,0.98
1968.0,3.0,1.0,40779.0,65.0,363680.0,555702.0,0.18
2017.0,6.0,1.0,23090.0,99.0,154572.0,443961.0,1.15
1906.0,3.0,1.0,87262.0,99.0,323518.0,3292617.0,2.07
2006.0,4.0,1.0,74202.0,96.0,412650.0,877537.0,1.0
2008.0,6.0,1.0,145350.0,85.8,944881.0,312680.0,0.34
1945.0,2.0,1.0,22135.0,78.0,177064.0,257442.0,0.77
2010.0,8.0,1.0,41198.0,90.0,1341222.0,489591.0,1.27
1969.0,3.0,1.0,30216.0,57.0,305286.0,336115.0,0.2
2007.0,4.0,1.0,48660.0,72.0,209554.0,1682200.0,1.92
1913.0,3.0,1.0,30992.0,97.0,156813.0,1462070.0,2.6
2015.0,6.0,1.0,86045.0,92.0,632518.0,806948.4,0.16
1927.0,1.0,1.0,22580.0,90.0,251452.0,91022.0,0.43
1988.0,3.0,1.0,298714.0,73.0,1374993.0,67920.0,0.11
1984.0,4.0,1.0,56800.0,54.0,493742.0,383130.0,0.53
1957.0,1.0,1.0,38255.0,92.0,40489.0,726590.0,1.03
2013.0,4.0,1.0,62381.0,96.0,853710.0,1860547.0,0.57
1990.0,5.0,4.0,597519.0,67.0,16186160.0,83703538.0,7.96
1952.0,4.0,1.0,26670.0,60.0,429588.0,1986.0,0.32
2014.0,32.0,1.0,434839.0,88.0,1956246.0,3720880.0,0.54
1989.0,3.0,1.0,21990.0,98.0,162784.0,643018.6,0.15
2015.0,7.0,1.0,167201.0,61.6,4032545.0,6254980.0,3.7
1968.0,4.0,1.0,23728.0,88.0,173727.0,754714.8,0.14
1978.0,4.0,1.0,23101.0,82.0,179120.0,573996.0,0.15
2018.0,12.0,1.0,167344.0,94.0,787344.0,2478040.0,1.04
1917.0,4.0,1.0,26246.0,2.0,72396.0,3702230.0,7.53
1989.0,56.0,1.0,1605578.0,90.0,13287410.0,182705.0,0.32
1966.0,1.0,1.0,59650.0,63.0,152346.0,3037515.4,0.05
2007.0,3.0,1.0,44510.0,23.0,641281.0,1247746.6,0.48
1925.0,5.0,1.0,58954.0,99.6,215806.0,1020129.0,0.99
1969.0,24.0,1.0,332210.0,94.0,2280785.0,2566480.0,1.44
2018.0,7.0,1.0,38724.0,79.6,317823.0,508806.0,0.86
1988.0,3.0,1.0,36702.0,81.0,237629.0,942911.8,0.17
1956.0,2.0,6.0,75868.0,46.2,901356.0,25767.0,0.25
1985.0,1.0,1.0,23100.0,38.0,460916.0,2751028.0,6.71
1920.0,2.0,1.0,57428.0,99.8,195653.0,375626.0,0.41
1994.0,1.0,3.0,22800.0,88.8,104930.0,1864077.0,4.42
2003.0,4.0,1.0,24722.0,83.6,176617.0,444582.6,0.21
1930.0,3.0,1.0,39613.0,71.0,229696.0,1352038.0,2.25
1970.0,1.0,1.0,91360.0,43.0,699816.0,3104090.0,1.95
1987.0,4.0,1.0,70094.0,96.0,419898.0,658750.6,0.18
1958.0,3.0,4.0,30240.0,59.2,244932.0,740470.4,0.16
1902.0,6.0,1.0,93433.0,98.0,530511.0,550073.4,0.12
1917.0,4.0,1.0,28546.0,100.0,27248.0,458402.0,0.87
1900.0,1.0,1.0,48850.0,77.0,32358.0,14000.0,1.56
1960.0,1.0,1.0,20678.0,90.0,45382.0,587622.0,1.55
2015.0,41.0,1.0,1464631.0,97.0,4547589.0,10255990.0,0.64
2014.0,7.0,1.0,113204.0,90.0,689430.0,635910.0,0.56
1930.0,3.0,1.0,23983.0,70.0,156651.0,789510.0,1.87
2009.0,5.0,1.0,35843.0,87.0,226200.0,42743.0,0.28
2005.0,42.0,1.0,1592914.0,94.0,11153760.0,120.0,0.25
1967.0,4.0,1.0,20132.0,82.4,191800.0,769105.4,0.19
1924.0,3.0,1.0,22542.0,98.0,122897.0,215594.0,0.61
1957.0,1.0,1.0,27966.0,58.0,322538.0,1376948.0,0.3
1990.0,7.0,1.0,282863.0,88.0,2432864.0,8821110.0,2.17
1970.0,7.0,1.0,54372.0,90.0,458277.0,698076.6,0.27
1983.0,15.0,1.0,378002.0,87.0,2523388.0,3975660.0,1.0
1988.0,4.0,1.0,28080.0,54.0,227558.0,837482.8,0.18
1900.0,4.0,1.0,22840.0,68.0,253302.0,829248.6,0.22
2007.0,4.0,1.0,67910.0,52.0,500929.0,306320.0,0.39
1909.0,8.0,1.0,55882.0,11.0,550418.0,4290530.0,4.26
1925.0,8.0,1.0,57504.0,87.0,408764.0,558385.0,0.76
1925.0,8.0,1.0,57504.0,89.0,388255.0,610734.0,0.81
1975.0,5.0,1.0,41510.0,82.0,275488.0,318810.0,0.54
2005.0,4.0,1.0,99941.0,95.0,667344.0,1384763.0,0.97
1953.0,1.0,1.0,72719.0,28.0,599483.0,536307.0,0.55
2014.0,41.0,1.0,499477.0,80.0,3308307.0,5500403.4,0.17
1981.0,4.0,1.0,23513.0,55.6,263721.0,790065.0,2.21
1952.0,1.0,1.0,39600.0,63.0,65810.0,1294840.0,1.77
2001.0,6.0,1.0,80592.0,92.0,475083.0,16812.0,0.21
1920.0,2.0,1.0,25920.0,91.8,181357.0,327350.0,0.81
2015.0,4.0,1.0,45877.0,86.0,201287.0,478190.0,0.7
1991.0,7.0,1.0,39750.0,34.0,358397.0,203829.0,0.59
1971.0,7.0,1.0,86283.0,23.0,842715.0,838796.0,0.71
1977.0,1.0,1.0,35844.0,99.0,249429.0,1582343.2,0.14
2008.0,8.0,1.0,361727.0,100.0,1334206.0,3581290.0,0.89
1947.0,1.0,1.0,30496.0,60.0,378118.0,669563.0,1.41
2008.0,26.0,2.0,629615.0,55.0,5105328.0,7681240.0,0.22
1979.0,9.0,1.0,82876.0,64.0,732917.0,981520.0,1.03
1969.0,7.0,1.0,139530.0,75.0,1163278.0,481726.0,0.44
1994.0,1.0,3.0,103255.0,62.8,3638620.0,8654752.0,5.14
1989.0,8.0,1.0,42765.0,24.0,527558.0,997472.0,0.24
1902.0,4.0,1.0,54770.0,49.0,257490.0,2834010.0,2.84
1994.0,6.0,1.0,44188.0,99.0,213022.0,543360.0,0.75
1950.0,3.0,1.0,29084.0,94.0,121298.0,268420.0,0.57
2015.0,20.0,1.0,149976.0,92.0,959842.0,2523436.0,0.14
1987.0,7.0,1.0,108618.0,70.0,1363439.0,2239229.6,2.04
2000.0,5.0,1.0,303255.0,71.8,5332135.0,5347346.0,1.37
1986.0,4.0,1.0,24864.0,38.0,179366.0,277190.2,0.14
2019.0,4.0,1.0,310584.0,71.0,5464247.0,18344500.0,5.75
2001.0,8.0,1.0,68628.0,87.0,430415.0,403760.0,0.52
1966.0,1.0,1.0,59650.0,75.0,118073.0,918401.0,0.86
1997.0,4.0,1.0,43422.0,38.0,249152.0,852534.0,1.15
1954.0,19.0,1.0,756740.0,78.0,5819700.0,2417940.0,2.4
1906.0,3.0,1.0,27480.0,71.0,331879.0,1097248.2,0.24
2001.0,3.0,1.0,68763.0,44.2,1075839.0,5358726.0,5.33
1956.0,2.0,1.0,28800.0,86.2,180664.0,473363.0,1.0
2012.0,7.0,1.0,67403.0,28.0,534861.0,3294310.0,2.75
2002.0,3.0,1.0,69138.0,84.0,509217.0,1273300.0,1.12
2000.0,11.0,1.0,273185.0,68.0,3729452.0,1638518.2,0.27
2012.0,4.0,1.0,74964.0,76.0,408915.0,975320.0,0.8
1969.0,2.0,1.0,104786.0,93.0,195404.0,361659.0,0.22
1900.0,4.0,1.0,34680.0,94.0,210601.0,386090.0,0.71
1967.0,4.0,1.0,118154.0,34.0,1009291.0,496523.0,0.39
1969.0,4.0,1.0,26280.0,88.0,159936.0,277970.0,0.68
1921.0,3.0,1.0,66480.0,51.4,1428509.0,2160862.8,0.53
2000.0,8.0,8.0,1926841.0,30.0,50083380.0,2226424.0,5.73
1946.0,2.0,1.0,31360.0,45.0,192802.0,325302.8,0.12
1985.0,1.0,2.0,61419.0,35.0,557270.0,11194.0,0.19
1979.0,3.0,1.0,24552.0,47.0,226089.0,575506.8,0.18
1927.0,5.0,1.0,190000.0,7.0,4325766.0,5057172.0,2.34
1900.0,6.0,1.0,78779.0,74.0,384573.0,691350.0,0.66
1977.0,1.0,1.0,35844.0,16.0,281650.0,276985.6,0.16
1947.0,1.0,1.0,37377.0,79.6,316191.0,1962133.0,2.95
1991.0,1.0,1.0,45000.0,73.4,283775.0,2848548.0,3.48
1930.0,2.0,1.0,25521.0,54.0,107026.0,225551.0,0.55
1989.0,3.0,5.0,74936.0,47.0,915520.0,3006840.0,2.37
2002.0,4.0,1.0,58359.0,81.0,338322.0,521491.0,0.59
1983.0,4.0,1.0,40090.0,98.0,270105.0,392915.4,0.13
1989.0,3.0,1.0,34854.0,78.0,206859.0,339754.8,0.17
1962.0,1.0,1.0,36314.0,58.4,351482.0,300050.0,7.11
1921.0,13.0,1.0,189175.0,58.0,5248628.0,3646279.6,0.55
2004.0,6.0,1.0,436074.0,98.0,2323427.0,4083920.0,0.94
1923.0,4.0,1.0,46100.0,66.0,336638.0,563723.0,2.1
1968.0,3.0,1.0,100734.0,43.0,2883483.0,763431.2,0.77
1992.0,4.0,1.0,121037.0,90.0,702618.0,1984168.2,0.17
1988.0,4.0,1.0,28080.0,63.0,214175.0,425320.6,0.17
1976.0,3.0,1.0,36172.0,73.0,210123.0,251588.4,0.11
2012.0,6.0,1.0,174654.0,96.0,1005501.0,218469.0,0.24
1998.0,8.0,1.0,446261.0,94.0,3501314.0,2720371.2,0.22
1990.0,63.0,1.0,1354987.0,78.0,13376830.0,63730.0,0.22
1962.0,4.0,1.0,26172.0,68.0,225787.0,1174238.8,0.17
1925.0,6.0,1.0,57930.0,93.0,335415.0,827680.0,0.99
1970.0,12.0,1.0,97160.0,19.0,1281428.0,1521787.8,0.31
2008.0,7.0,1.0,178911.0,86.0,921225.0,2293210.0,1.05
1963.0,3.0,1.0,39115.0,75.0,520067.0,889080.0,1.47
1911.0,4.0,2.0,33430.0,48.0,80942.0,2050921.0,3.3
1999.0,26.8,1.0,947987.0,65.4,8671232.0,11673317.0,1.56
1989.0,5.0,1.0,38560.0,82.0,241618.0,686262.4,0.15
1925.0,1.0,1.0,72445.0,59.0,334542.0,2090910.0,1.62
1924.0,2.0,1.0,179161.0,64.6,2736475.0,637519.0,0.49
1924.0,7.0,1.0,95611.0,45.0,343168.0,7565581.0,4.26
1979.0,4.0,1.0,22365.0,95.0,127035.0,353096.6,0.11
2005.0,6.0,1.0,336700.0,90.0,2410739.0,6828689.4,0.23
2000.0,7.0,1.0,192077.0,99.0,1116871.0,1316844.4,0.16
1968.0,2.0,1.0,38745.0,88.0,548996.0,631100.0,1.14
1929.0,4.0,1.0,58608.0,64.0,197931.0,3832827.0,3.94
2013.0,4.0,1.0,49970.0,64.0,377835.0,684483.6,0.15
2013.0,4.0,1.0,108872.0,98.0,704455.0,1292329.4,0.14
1989.0,4.0,1.0,71280.0,78.0,450723.0,1438910.4,0.13
1989.0,3.0,5.0,74936.0,33.0,895870.0,5035070.0,3.8
1991.0,4.0,1.0,34544.0,91.4,219938.0,166274.0,0.39
1994.0,2.0,3.0,81336.0,44.6,2561013.0,4649309.0,3.65
1989.0,4.0,1.0,29562.0,89.0,193966.0,506272.0,0.18
1969.0,1.0,1.0,71718.0,82.0,155061.0,600179.6,0.04
1931.0,1.0,1.0,46183.0,83.2,323559.0,438180.0,0.64
2007.0,1.0,1.0,35289.0,65.0,110753.0,567086.0,0.91
1998.0,6.0,1.0,42188.0,90.0,217682.0,681123.0,0.96
2001.0,5.0,1.0,176532.0,44.0,1976294.0,1823594.4,0.37
1965.0,1.0,1.0,27800.0,23.0,380294.0,196890.0,0.65
1994.0,6.0,1.0,69590.0,96.0,534805.0,2376040.0,2.52
1910.0,3.0,1.0,21264.0,67.0,95198.0,1107625.0,2.85
2007.0,4.0,1.0,65161.0,55.0,570069.0,2130759.6,0.25
1991.0,4.0,1.0,31500.0,98.0,138500.0,965354.6,0.11
1963.0,4.0,1.0,20790.0,87.0,151589.0,616017.8,0.14
1927.0,1.0,1.0,21600.0,68.0,49413.0,338850.0,0.88
1968.0,3.0,1.0,60270.0,90.2,403552.0,1713092.6,0.15
2006.0,2.0,1.0,55842.0,29.0,407038.0,1866954.2,0.14
1990.0,4.0,1.0,24153.0,75.4,128052.0,603676.4,0.15
1980.0,18.0,1.0,413715.0,86.0,4363504.0,238400.0,0.28
2013.0,4.0,1.0,28200.0,36.0,235994.0,558896.6,0.2
1955.0,2.0,1.0,31890.0,50.0,552042.0,1028417.0,0.34
2002.0,1.0,1.0,24955.0,42.0,95172.0,405204.0,0.94
2005.0,4.0,1.0,32038.0,70.0,268731.0,183818.0,0.52
1941.0,4.0,1.0,56521.0,57.2,1568599.0,1911250.6,0.55
1904.0,3.0,1.0,25536.0,59.0,48483.0,1579607.0,3.32
1924.0,4.0,1.0,58503.0,67.0,182922.0,3134603.0,2.9
2000.0,3.0,1.0,37964.0,27.0,349876.0,553253.4,0.18
1922.0,3.0,1.0,35448.0,70.0,86614.0,1401845.0,2.14
1999.0,6.0,1.0,91100.0,80.8,1884139.0,1206333.2,0.75
1909.0,3.0,1.0,49299.0,77.6,346387.0,3032870.0,3.4
1981.0,3.0,1.0,53698.0,95.0,342171.0,1357717.0,0.13
1956.0,2.0,1.0,28800.0,73.0,117769.0,203420.0,0.46
1948.0,1.0,1.0,22778.0,70.8,63207.0,2656196.0,6.24
1926.0,5.0,1.0,40572.0,75.8,242112.0,451444.0,0.76
1924.0,3.0,1.0,24939.0,86.0,181445.0,331997.8,0.14
1987.0,7.0,1.0,108618.0,53.0,2897861.0,763431.2,1.44
1988.0,2.0,1.0,30659.0,88.0,528836.0,820435.0,1.76
1925.0,3.0,5.0,122976.0,83.0,7647742.0,9009830.0,15.93
1918.0,3.0,1.0,43832.0,80.0,261410.0,2542950.0,4.54
1993.0,3.0,1.0,21600.0,11.0,287444.0,608140.0,1.76
1958.0,3.0,1.0,29811.0,85.0,181654.0,579734.0,0.15
1979.0,4.0,1.0,26472.0,64.0,170337.0,437977.6,0.13
1910.0,7.0,1.0,42078.0,84.0,282729.0,608277.0,0.9
1928.0,4.0,1.0,38041.0,89.4,177907.0,663075.0,1.37
1968.0,6.0,1.0,49510.0,28.0,678010.0,481045.0,0.79
2004.0,5.0,1.0,62665.0,87.0,265865.0,1679490.0,1.5
1989.0,3.0,1.0,30080.0,94.0,174522.0,445013.4,0.15
2009.0,6.0,1.0,436301.0,82.0,1981553.0,1853241.0,0.48
1929.0,15.0,1.0,151039.0,84.0,1233278.0,2133132.0,1.78
1957.0,1.0,1.0,50832.0,63.0,179950.0,1937032.0,2.09
1984.0,4.0,1.0,140594.0,100.0,258992.0,2601039.0,1.02
1950.0,2.0,1.0,175565.0,83.0,338233.0,7476000.0,2.29
2006.0,4.0,1.0,56334.0,82.0,367299.0,640050.0,0.73
1989.0,5.0,1.0,24648.0,94.0,168578.0,462087.2,0.14
1949.0,2.0,1.0,160645.0,75.0,570809.0,4831572.0,1.66
1906.0,3.0,1.0,27480.0,86.0,372256.0,611260.6,0.27
1926.0,3.0,1.0,23671.0,50.0,145062.0,344411.0,0.89
1949.0,2.0,1.0,43645.0,63.0,175411.0,1527564.0,1.93
1927.0,4.0,1.0,22795.0,92.0,51609.0,1005860.0,2.38
1995.0,6.0,1.0,33978.0,97.0,196922.0,70545.0,0.33
1980.0,36.0,1.0,794592.0,97.0,7244935.0,924243.0,0.25
2008.0,4.0,1.0,57486.0,91.0,376192.0,925913.8,0.13
1953.0,1.0,1.0,51000.0,72.8,357874.0,57447.0,0.2
1961.0,2.0,1.0,20144.0,67.0,210726.0,534823.4,0.21
1965.0,3.0,1.0,20296.0,77.0,162476.0,584364.4,0.16
1994.0,2.0,3.0,81336.0,40.6,2698352.0,3878519.0,3.18
1964.0,2.0,1.0,93218.0,52.0,420930.0,3400620.0,2.02
2008.0,3.0,1.0,52626.0,53.0,329746.0,572173.2,0.12
2019.0,3.0,1.0,58592.0,81.0,364695.0,823520.0,0.87
1947.0,3.0,1.0,22604.0,47.0,66017.0,1292271.0,3.09
1907.0,3.0,1.0,22800.0,96.0,66092.0,760190.0,1.82
1986.0,3.0,1.0,23346.0,79.0,236156.0,793936.2,0.2
1995.0,4.0,1.0,62566.0,95.0,385448.0,2229677.0,0.18
1999.0,6.0,1.0,57042.0,95.0,319357.0,815869.2,0.15
1928.0,3.0,1.0,21407.0,85.0,46678.0,904180.0,2.28
2014.0,7.0,1.0,333714.0,77.8,2772919.0,190632.0,0.35
1930.0,3.0,1.0,29765.0,82.0,74191.0,1363860.0,2.48
1913.0,7.0,1.0,192891.0,77.0,1753367.0,2760120.0,0.94
2017.0,6.0,1.0,35990.0,85.0,295829.0,504940.0,0.91
1987.0,4.0,1.0,32288.0,93.0,184993.0,447693.2,0.15
2008.0,4.0,1.0,203504.0,72.0,1109403.0,2185464.0,0.5
1965.0,4.0,1.0,30840.0,16.0,605483.0,2406430.0,4.52
1946.0,1.0,1.0,188681.0,79.0,671360.0,1956703.4,0.07
1924.0,2.0,1.0,21528.0,83.8,60363.0,91757.0,0.28
1979.0,1.0,1.0,54880.0,75.2,398665.0,1727386.0,1.81
1986.0,4.0,1.0,28328.0,71.0,217710.0,106781.4,0.15
1971.0,7.0,1.0,86283.0,56.0,899832.0,763054.0,0.68
2018.0,6.0,1.0,365449.0,75.0,2178360.0,4004030.0,1.27
2017.0,3.0,1.0,57333.0,67.2,391521.0,255580.0,0.37
2015.0,5.0,1.0,69451.0,93.0,312764.0,591510.0,0.54
2006.0,6.0,2.0,171874.0,83.0,1096050.0,2666863.0,0.95
2004.0,6.0,1.0,101192.0,60.0,563918.0,0.0,0.19
1928.0,2.0,1.0,54943.0,47.0,138984.0,3145230.0,3.08
1962.0,4.0,1.0,21540.0,47.0,246949.0,1048828.0,0.23
1964.0,5.0,1.0,93660.0,78.4,255927.0,3506554.2,0.05
1951.0,4.0,1.0,149881.0,84.0,272926.0,1836004.0,0.69
1909.0,6.0,1.0,40950.0,94.0,281252.0,612015.4,0.14
1916.0,3.0,1.0,30633.0,14.0,125205.0,1209896.0,2.17
1962.0,5.0,1.0,39895.0,27.0,146583.0,3009801.0,4.51
1961.0,3.0,1.0,133298.0,25.0,3226023.0,5326474.0,2.6
1993.0,1.0,1.0,27744.0,88.2,1528765.0,651682.4,1.09
2014.0,8.0,1.0,31990.0,99.0,200146.0,415817.0,0.81
1996.0,4.0,1.0,46184.0,19.0,500429.0,2996184.8,0.21
1996.0,7.0,1.0,39329.0,83.0,274878.0,579296.4,0.14
2015.0,11.0,1.0,431326.0,86.0,3186560.0,54880.0,0.22
2007.0,6.0,1.0,91520.0,57.0,959080.0,46935.0,0.23
1946.0,1.0,1.0,20332.0,90.0,61156.0,359880.0,1.0
1965.0,4.0,1.0,124342.0,78.0,2486989.0,166684.0,0.47
1996.0,7.0,1.0,39329.0,93.0,250873.0,628083.4,0.13
2012.0,5.0,1.0,59205.0,98.0,329172.0,1851744.0,0.11
1968.0,3.0,1.0,29581.0,93.0,149189.0,342573.0,0.85
1916.0,2.0,1.0,20640.0,83.4,107437.0,588996.6,0.1
2015.0,5.0,1.0,69451.0,95.0,311638.0,498500.0,0.47
1907.0,6.0,1.0,35200.0,78.0,297111.0,809755.6,0.17
1975.0,1.0,1.0,43794.0,85.0,231031.0,408463.0,0.6
1988.0,2.0,1.0,23577.0,7.0,373464.0,561544.0,1.58
1977.0,3.0,1.0,30358.0,98.0,155328.0,419232.2,0.12
2017.0,12.0,1.0,253664.0,58.0,3011604.0,4253310.0,1.37
1952.0,3.0,1.0,87250.0,39.0,674439.0,3297498.0,2.16
2004.0,13.0,1.0,120405.0,91.0,940186.0,0.0,0.15
2000.0,6.0,1.0,34582.0,61.4,288921.0,881607.8,0.17
1912.0,42.0,1.0,304346.0,70.0,2852787.0,7898030.0,1.84
2009.0,3.0,1.0,23241.0,66.0,118247.0,335751.0,0.87
1992.0,1.0,1.0,102500.0,81.0,1457466.0,2332600.0,1.49
2018.0,4.0,1.0,21583.0,95.0,125679.0,336390.0,0.94
2002.0,6.0,1.0,41359.0,49.0,357661.0,1847570.0,2.54
1969.0,3.0,1.0,30420.0,75.0,261982.0,869124.6,0.17
2007.0,2.0,4.0,98141.0,39.4,1431678.0,1240808.0,0.96
1987.0,4.0,1.0,43380.0,77.0,233674.0,646708.0,0.14
1999.0,4.0,1.0,37692.0,84.0,202666.0,766839.0,0.14
2013.0,4.0,1.0,45159.0,91.0,75161.0,348082.2,0.03
1907.0,3.0,1.0,24783.0,38.0,64010.0,1531697.0,3.33
1967.0,4.0,1.0,24800.0,72.0,188069.0,356406.0,0.15
1965.0,10.0,1.0,198752.0,60.0,1591157.0,12626690.0,3.53
1960.0,10.0,1.0,38220.0,40.0,182689.0,2733597.0,3.89
1931.0,4.0,1.0,32430.0,78.0,238288.0,840518.0,0.15
1966.0,1.0,1.0,41615.0,92.0,321087.0,549047.4,0.15
1969.0,11.0,1.0,94410.0,38.0,1123159.0,982159.0,0.79
1982.0,5.0,1.0,124260.0,98.4,500455.0,1713684.4,0.23
1987.0,4.0,1.0,43245.0,87.0,288964.0,920808.8,0.15
2012.0,6.0,1.0,202428.0,91.0,2071996.0,135486.0,0.31
1984.0,4.0,1.0,56800.0,74.0,367704.0,755098.0,0.83
1999.0,4.0,1.0,34962.0,99.0,152247.0,1100392.8,0.14
1950.0,13.0,1.0,108228.0,100.0,492846.0,140773.0,0.16
1964.0,4.0,1.0,32366.0,87.0,257667.0,536049.4,0.16
1914.0,6.0,1.0,36880.0,91.0,127426.0,183635.0,3.57
2022.0,8.0,1.0,32319.0,92.0,311234.0,475312.6,0.19
2008.0,6.0,1.0,60364.0,99.0,316712.0,467110.0,0.69
